announcedate,keydeveventtypeid,headline
2018-08-21,28,"BHP Billiton Limited and BHP Billiton Plc Announce Unaudited Consolidated Earnings Results for the Year Ended June 30, 2018"
2018-08-22,65,BHP Has No Intention For Shale Sale
2018-08-24,51,"BHP Billiton Limited Presents at Barclays CEO Energy-Power Conference, Sep-04-2018"
2018-09-04,80,BHP Group (ASX:BHP) signed a definitive agreement to acquire 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY) for £27.4 million.
2018-09-04,80,BHP Billiton plc (LSE:BLT) signed a definitive agreement to acquire 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY) for £27.4 million.
2018-09-04,80,BHP Group (ASX:BHP) signed a definitive agreement to acquire 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY) for £27.4 million.
2018-09-04,80,BHP Group (ASX:BHP) signed a definitive agreement to acquire 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY) for £27.4 million.
2018-09-04,80,BHP Billiton plc (LSE:BLT) signed a definitive agreement to acquire 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY) for £27.4 million.
2018-09-04,80,BHP Group (ASX:BHP) signed a definitive agreement to acquire 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY) for £27.4 million.
2018-09-05,81,BHP Group (ASX:BHP) completed the acquisition of 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY).
2018-09-05,81,BHP Billiton plc (LSE:BLT) completed the acquisition of 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY).
2018-09-05,81,BHP Group (ASX:BHP) completed the acquisition of 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY).
2018-09-05,81,BHP Group (ASX:BHP) completed the acquisition of 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY).
2018-09-05,81,BHP Billiton plc (LSE:BLT) completed the acquisition of 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY).
2018-09-05,81,BHP Group (ASX:BHP) completed the acquisition of 6.1% stake in SolGold plc (LSE:SOLG) from Guyana Goldfields Inc. (TSX:GUY).
2018-09-07,194,BHP Billiton Limited - Special Call
2018-09-10,51,"BHP Group Presents at Credit Suisse 2018 Global Steel and Mining Conference, Sep-10-2018"
2018-09-10,51,"BHP Billiton plc Presents at Credit Suisse 2018 Global Steel and Mining Conference, Sep-10-2018"
2018-09-10,149,"The Prospectors and Developers Association of Canada, the Prospectors and Developers Association of Canada Conference 2019, Mar 03, 2019 through Mar 06, 2019"
2018-09-10,149,"The Prospectors and Developers Association of Canada, the Prospectors and Developers Association of Canada Conference 2019, Mar 03, 2019 through Mar 06, 2019"
2018-09-12,16,BHP Billiton Limited Announces Resignation of Kate Griffiths and Megan Pepper as Company Secretaries
2018-09-17,50,BHP Billiton Limited - Shareholder/Analyst Call
2018-09-18,50,BHP Group - Shareholder/Analyst Call
2018-09-18,50,BHP Billiton plc - Shareholder/Analyst Call
2018-09-18,51,"BHP Billiton Limited Presents at 17th Annual Marine Money Week Asia, Sep-19-2018 08:15 AM"
2018-09-20,93,BHP Group has filed a Shelf Registration in the amount of $946.4 million.
2018-09-20,93,BHP Group has filed a Shelf Registration in the amount of $946.4 million.
2018-09-20,93,BHP Billiton Limited has filed a Shelf Registration in the amount of $946.4 million.
2018-09-20,93,BHP Billiton Limited has filed a Shelf Registration in the amount of $946.4 million.
2018-09-24,95,BHP Group(BOIN:) added to ITRAXX Australia CDS Index Series 30
2018-09-24,95,BHP Group(BOIN:) added to ITRAXX Australia CDS Index Series 30
2018-09-24,95,BHP Group(BOIN:) added to ITRAXX Australia CDS Index Series 30
2018-09-24,95,BHP Group(BOIN:) added to ITRAXX Australia CDS Index Series 30
2018-09-28,81,MMGJ Hugoton III LLC completed the acquisition of BHP Billiton Petroleum (Arkansas) Inc. and BHP Billiton Petroleum (Fayetteville) LLC from BHP Billiton Limited (ASX:BHP).
2018-09-28,81,MMGJ Hugoton III LLC completed the acquisition of BHP Billiton Petroleum (Arkansas) Inc. and BHP Billiton Petroleum (Fayetteville) LLC from BHP Billiton Limited (ASX:BHP).
2018-09-28,81,MMGJ Hugoton III LLC completed the acquisition of BHP Billiton Petroleum (Arkansas) Inc. and BHP Billiton Petroleum (Fayetteville) LLC from BHP Billiton Limited (ASX:BHP).
2018-09-28,81,MMGJ Hugoton III LLC completed the acquisition of BHP Billiton Petroleum (Arkansas) Inc. and BHP Billiton Petroleum (Fayetteville) LLC from BHP Billiton Limited (ASX:BHP).
2018-10-17,226,BHP Billiton plc Announces Production Results for the First Quarter Ended September 2018
2018-10-17,28,BHP Billiton plc Reports Free Cash Flow for the Fiscal 2018; Provides Capital Expenditure Guidance for Fiscal 2019 and Fiscal 2020
2018-10-17,226,"BHP Billiton Limited Announces Production Results for the Quarter and Year to Date Ended September 30, 2018; Provides Production Guidance for the Year 2019"
2018-10-17,226,BHP Billiton plc Announces Production Results for the First Quarter Ended September 2018; Provides Production Guidance for the Year 2019
2018-10-17,29,BHP Billiton plc Announces Production Results for the First Quarter Ended September 2018; Provides Production Guidance for the Year 2019
2018-10-17,55,"BHP Group to Report First Half, 2019 Results on Feb 19, 2019"
2018-10-17,29,BHP Billiton plc Announces Production Results for the First Quarter Ended September 2018
2018-10-17,29,"BHP Billiton Limited Announces Production Results for the Quarter and Year to Date Ended September 30, 2018; Provides Production Guidance for the Year 2019"
2018-10-17,29,BHP Billiton plc Reports Free Cash Flow for the Fiscal 2018; Provides Capital Expenditure Guidance for Fiscal 2019 and Fiscal 2020
2018-10-22,51,"BHP Billiton Limited Presents at 2018 Baird Global Industrial Conference, Nov-08-2018 09:30 AM"
2018-10-29,50,BHP Billiton Limited - Shareholder/Analyst Call
2018-11-01,232,"BHP Billiton Limited (ASX:BHP) announces an Equity Buyback for $5,200 million worth of its shares."
2018-11-01,232,BHP Billiton Limited authorizes a Buyback Plan.
2018-11-01,232,"BHP Group Limited (ASX:BHP) announces an Equity Buyback for AUD 7,300 million worth of its shares."
2018-11-01,232,"BHP Group Limited (ASX:BHP) announces an Equity Buyback for $5,200 million worth of its shares."
2018-11-01,232,"BHP Group Limited (ASX:BHP) announces an Equity Buyback for AUD 7,300 million worth of its shares."
2018-11-01,232,"BHP Billiton Limited (ASX:BHP) announces an Equity Buyback for $5,200 million worth of its shares."
2018-11-01,232,"BHP Group Limited (ASX:BHP) announces an Equity Buyback for $5,200 million worth of its shares."
2018-11-01,232,"BHP Billiton Limited (ASX:BHP) announces an Equity Buyback for $5,200 million worth of its shares."
2018-11-01,232,"BHP Group Limited (ASX:BHP) announces an Equity Buyback for AUD 7,300 million worth of its shares."
2018-11-01,232,"BHP Group Limited (ASX:BHP) announces an Equity Buyback for $5,200 million worth of its shares."
2018-11-05,16,BHP Billiton Limited and BHP Billiton plc Announces Retirement of Wayne Murdy Retired as Non-Executive Director
2018-11-08,31,"BHP Acquires a 100% Participating Interest In, and Operatorship Of, Two Exploration Licenses for Blocks 8 and 12 in the Offshore Orphan Basin in Eastern Canada"
2018-11-19,50,BHP Group - Shareholder/Analyst Call
2018-11-19,50,BHP Billiton Limited - Shareholder/Analyst Call
2018-11-19,50,BHP Group - Shareholder/Analyst Call
2018-11-19,50,"BHP Billiton Limited, BHP Billiton plc - Shareholder/Analyst Call"
2018-11-19,207,BHP Billiton plc Settles Longstanding Transfer Pricing Dispute with the Australian Taxation Office
2018-11-19,50,"BHP Billiton Limited, BHP Billiton plc - Shareholder/Analyst Call"
2018-11-19,50,BHP Group - Shareholder/Analyst Call
2018-11-19,50,BHP Billiton Limited - Shareholder/Analyst Call
2018-11-19,50,"BHP Billiton Limited, BHP Billiton plc - Shareholder/Analyst Call"
2018-11-19,50,BHP Billiton Limited - Shareholder/Analyst Call
2018-11-20,58,BHP Group will Change its Ticker to BHP from BLT
2018-11-20,56,BHP Billiton Limited has Changed its Name to BHP Group Limited
2018-11-20,56,BHP Billiton plc has Changed its Name to BHP Group Plc
2018-11-20,58,BHP Group Plc will Change its Ticker to BHP from BLT
2018-11-26,41,BHP Copper Exploration Program Update
2018-11-26,41,BHP Copper Exploration Program Update
2018-11-26,41,BHP Copper Exploration Program Update
2018-11-26,41,BHP Copper Exploration Program Update
2018-11-26,41,BHP Copper Exploration Program Update
2018-11-26,41,BHP Copper Exploration Program Update
2018-11-27,41,BHP Group Plc Provides Copper Exploration Program Update
2018-11-28,144,"BHP Group Limited expected to report Q1 2019 results on December 4, 2018."
2018-12-10,149,"Bank of America Corporation, Bank of America Merrill Lynch Global Metals and Mining Conference, May 14, 2019 through May 16, 2019"
2018-12-10,149,"Bank of America Corporation, Bank of America Merrill Lynch Global Metals and Mining Conference, May 14, 2019 through May 16, 2019"
2018-12-10,149,"Credit Suisse Group AG, Credit Suisse Global Steel and Mining Conference, Sep 09, 2019 through Sep 10, 2019"
2018-12-10,149,"Bank of America Corporation, Bank of America Merrill Lynch Global Metals and Mining Conference, May 14, 2019 through May 16, 2019"
2018-12-10,149,"Bank of America Corporation, Bank of America Merrill Lynch Global Metals and Mining Conference, May 14, 2019 through May 16, 2019"
2018-12-10,149,"Bank of America Corporation, Bank of America Merrill Lynch Global Metals and Mining Conference, May 14, 2019 through May 16, 2019"
2018-12-10,149,"Bank of America Corporation, Bank of America Merrill Lynch Global Metals and Mining Conference, May 14, 2019 through May 16, 2019"
2018-12-12,82,EMR Capital Pty Ltd cancelled the acquisition of Compania Minera Cerro Colorado Limitada from BHP Group (ASX:BHP).
2018-12-12,82,EMR Capital Pty Ltd cancelled the acquisition of Compania Minera Cerro Colorado Limitada from BHP Group Plc (LSE:BHP).
2018-12-14,234,"BHP Billiton Limited's Equity Buyback announced on November 1, 2018, has closed with 265,839,711 shares, representing 4.99% for AUD 7,347.81 million."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group Limited (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group Limited (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group Limited (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2018-12-17,231,"Tranche Update on BHP Group Limited (ASX:BHP)'s Equity Buyback Plan announced on November 1, 2018."
2019-01-05,149,"Quest Events Pty Ltd, 7th Annual Australian Domestic Gas Outlook 2019, Mar 04, 2019 through Mar 07, 2019"
2019-01-05,51,"BHP Australia Presents at 7th Annual Australian Domestic Gas Outlook 2019, Mar-04-2019 through Mar-07-2019"
2019-01-14,149,"Sanford C. Bernstein & Co., LLC, Bernstein 16th Annual Strategic Decisions CEO Conference, Sep 25, 2019 through Sep 26, 2019"
2019-01-22,29,"BHP Group Plc Announces Group Production Results for the Second Quarter and Half Year Ended December 31, 2018; Revises Production Guidance for the Full Year 2019"
2019-01-22,29,"BHP Group Reports Production Results for the Second Quarter and Six Months Ended December 31, 2018; Provides Production Guidance for the Year 2019"
2019-01-22,226,"BHP Group Reports Production Results for the Second Quarter and Six Months Ended December 31, 2018; Provides Production Guidance for the Year 2019"
2019-01-22,226,"BHP Group Plc Announces Group Production Results for the Second Quarter and Half Year Ended December 31, 2018; Revises Production Guidance for the Full Year 2019"
2019-02-05,51,"BHP Group Presents at The Prospectors and Developers Association of Canada Conference 2019, Mar-03-2019 through Mar-06-2019"
2019-02-13,31,BHP Group Approves Atlantis Phase 3 Project and Funding for Additional Trion Appraisal Well
2019-02-19,48,"BHP Group, H1 2019 Earnings Call, Feb 19, 2019"
2019-02-19,28,"Bhp Group Reports Earnings Results for the Half Year Ended December 31, 2018"
2019-02-19,28,"Bhp Group Reports Earnings Results for the Half Year Ended December 31, 2018"
2019-02-19,28,"Bhp Group Reports Earnings Results for the Half Year Ended December 31, 2018"
2019-02-19,28,"Bhp Group Reports Earnings Results for the Half Year Ended December 31, 2018"
2019-02-19,29,BHP Group Provides Production Outlook for the fiscal Year 2019
2019-02-19,48,"BHP Group, H1 2019 Earnings Call, Feb 19, 2019"
2019-02-27,16,BHP Group Announces Management Changes
2019-02-27,83,Carbon Engineering Ltd. announced that it has received $6 million in funding from BHP Group
2019-03-07,149,"CRU International Ltd, CRU’s 18th World Copper Conference, Apr 08, 2019 through Apr 10, 2019"
2019-03-13,149,"KNect365 US, Inc., Competition Law Asia Conference, Jun 12, 2019 through Jun 13, 2019"
2019-03-13,51,"BHP Group Presents at Competition Law Asia Conference, Jun-12-2019 11:50 AM"
2019-03-19,16,BHP Group Announces Board Appointments
2019-03-27,95,BHP Group(BOIN:) added to ITRAXX Australia CDS Index Series 31
2019-03-27,95,BHP Group(BOIN:) added to ITRAXX Australia CDS Index Series 31
2019-03-27,95,BHP Group(BOIN:) added to ITRAXX Australia CDS Index Series 31
2019-03-27,95,BHP Group(BOIN:) added to ITRAXX Australia CDS Index Series 31
2019-03-28,65,BHP Reportedly Weighs Bid For Bluewater
2019-04-05,65,"Norway's Sovereign Wealth Fund Reportedly May Be Forced to Exit BHP, Glencore Investments"
2019-04-05,65,"Norway's Sovereign Wealth Fund Reportedly May Be Forced to Exit BHP, Glencore Investments"
2019-04-05,65,"Norway's Sovereign Wealth Fund Reportedly May Be Forced to Exit BHP, Glencore Investments"
2019-04-05,65,"Norway's Sovereign Wealth Fund Reportedly May Be Forced to Exit BHP, Glencore Investments"
2019-04-17,29,"BHP Group Announces Group Production Results for the Third Quarter and Nine Months Ended March 31, 2019; Revised Production Guidance for the Fiscal Year 2019"
2019-04-17,226,"BHP Group Announces Group Production Results for the Third Quarter and Nine Months Ended March 31, 2019; Revised Production Guidance for the Fiscal Year 2019"
